id,price
0,1379.2800000000002
1,6617.853436716793
2,1659.3213118848307
3,3880.1595238095238
4,1833.5503787878783
5,8301.2
6,739.5043506493507
7,960.65
8,734.5021095844837
9,14701.533333333331
10,419.4607142857143
11,934.0916666666668
12,1101.9770415741546
13,1708.7565082019432
14,1600.4850000000001
15,3497.439761904762
16,1316.2544151763268
17,1042.3744567661442
18,2929.7858333333334
19,1639.8166666666664
20,5719.85
21,5711.166666666667
22,3345.2
23,17168.880086580084
24,683.129568618516
25,5059.071666666667
26,1304.3899999999999
27,10118.618333333334
28,440.1333333333333
29,801.2287604638616
30,7155.31
31,661.3323922020008
32,566.6166666666666
33,873.0553030303032
34,1889.7415223665223
35,17127.2
36,1004.9
37,532.266232101232
38,876.1306926406926
39,1820.75
40,3510.4833333333327
41,5760.466666666667
42,7155.31
43,2500.580952380952
44,7941.576190476191
45,6647.215476190477
46,5066.819166666666
47,2535.7599999999998
48,2699.9797294372293
49,4473.0199999999995
50,722.2261507936508
51,4995.266666666666
52,905.6777741702741
53,10969.856944444444
54,720.0312346680258
55,7473.7333333333345
56,504.0508658008659
57,614.2533333333333
58,789.2543528040588
59,2457.9416666666666
60,886.5159018759019
61,972.7964285714286
62,421.7354761904762
63,4546.514523809524
64,3260.1695238095235
65,838.6770021563832
66,526.0925
67,764.3500946300599
68,720.0312346680258
69,630.1066666666667
70,1945.290764790765
71,11517.010476190475
72,711.1752380952382
73,1464.4569046558017
74,3359.2
75,1709.7127272727273
76,859.7937197923404
77,8975.869134199134
78,2803.7
79,2358.2078571428574
80,1061.65
81,3095.045833333333
82,8620.3
83,619.940330400276
84,764.3500946300599
85,1010.5166666666667
86,2292.3
87,1254.577142857143
88,2815.8
89,6358.820387504413
90,1336.977976190476
91,1656.125331890332
92,801.37
93,5287.235238095238
94,1162.585
95,414.35
96,722.8154611126746
97,10187.7
98,589.7
99,5896.8957024222
100,6191.305873015873
101,8492.544642857141
102,4517.082698412698
103,17001.5075
104,15651.096666666668
105,563.825
106,501.7638762700559
107,554.1483333333333
108,5207.362427849928
109,2000.2608982683985
110,4183.428977512315
111,5896.8957024222
112,3623.824444444444
113,772.1
114,7956.359523809524
115,1727.5355952380953
116,1433.548888888889
117,995.04
118,1267.1666666666667
119,2683.8333333333335
120,1762.6811111111115
121,1901.55
122,12154.508333333335
123,13763.442222222224
124,8105.6
125,810.85
126,666.7916433566435
127,986.1681235431236
128,3534.4
129,726.3224075656314
130,4094.2822294372286
131,2596.3650000000002
132,10093.401785714286
133,767.056518154452
134,2462.9100000000003
135,764.3500946300599
136,8024.5
137,14118.7
138,1199.1785952380953
139,4236.1
140,2351.616666666667
141,4350.362905011655
142,1716.6666666666667
143,11064.096428571429
144,3694.2400000000002
145,1262.0
146,897.0191666666666
147,2051.13
148,2277.6575124875126
149,1837.4928026514249
150,6840.2
151,4520.124047619047
152,2738.7
153,1380.2833333333333
154,1175.7485658274475
155,765.3425
156,1737.594681212507
157,1713.65
158,1033.1
159,2229.35
160,1780.1082142857144
161,2382.180873015873
162,1651.8264946164945
163,851.328540903541
164,726.3399999999999
165,4821.300769230769
166,525.7
167,1196.3333333333335
168,18462.8
169,2490.8083333333334
170,3495.029523809524
171,1424.0888095238092
172,616.6021882748313
173,2224.747376642965
174,8602.668333333333
175,4245.9
176,4651.575
177,4662.743333333334
178,4734.663066908582
179,1212.8700000000001
180,13740.855714285713
181,661.9003914223033
182,9283.977182539684
183,1652.4058333333335
184,1048.15
185,7296.525
186,905.0
187,2661.5625
188,1916.9666666666667
189,724.4470238095238
190,4319.080833333333
191,631.9933333333333
192,2470.2333333333336
193,10577.536746031747
194,2174.4812989787993
195,1212.1
196,12604.3
197,749.5600000000001
198,665.0666666666667
199,789.0
200,4097.614282106782
201,2609.916923076923
202,823.667119036901
203,844.476131091131
204,5247.030238095239
205,2089.85
206,16352.289285714287
207,12560.7
208,3753.842082610372
209,791.723061252473
210,5613.723076923076
211,2308.30064099643
212,3551.0
213,2913.266666666667
214,948.5799999999999
215,5637.241666666667
216,1950.7911904761902
217,733.0633656256025
218,4895.5282078215905
219,686.3521103896104
220,1839.0
221,1724.923716006216
222,1251.9
223,15283.048484848487
224,2006.8309668109664
225,1335.76
226,2881.3532870724043
227,4986.2
228,717.155
229,5593.17007936508
230,7512.1
231,3190.5617063492064
232,928.0916666666666
233,588.5083333333333
234,1405.5166666666667
235,1507.2857142857144
236,2271.443733766234
237,782.0550000000001
238,694.8433333333335
239,8298.866666666667
240,1276.1917748917747
241,4105.702380952381
242,8554.0
243,8748.633333333333
244,862.78
245,2150.1
246,13969.55
247,4092.60590909091
248,413.36
249,941.3769444444445
250,2606.8866666666663
251,688.92
252,920.6072971011603
253,2533.35
254,14992.125
255,9707.9
256,15109.5
257,770.9883333333333
258,6330.454404761905
259,444.1337402874903
260,678.1158730158729
261,8212.753333333334
262,10666.2
263,2067.984566310882
264,784.6833333333334
265,2115.309523809524
266,824.3100000000001
267,519.9250793650792
268,883.9955048812742
269,3260.1695238095235
270,1653.0440476190477
271,2210.8583333333336
272,3848.7147383172387
273,3962.7383830058834
274,983.4616621819874
275,440.1333333333333
276,1009.2166666666666
277,692.6448504273504
278,3881.951677489177
279,4505.371428571429
280,1122.5
281,655.8632331635822
282,2170.461666666667
283,1016.2357142857143
284,680.1466666666666
285,14687.76
286,547.0594444444445
287,10011.8
288,13744.483333333332
289,756.6453246753247
290,734.5021095844837
291,1024.25
292,1010.3186219336219
293,2552.2888721001227
294,5219.75921305144
295,937.1707908305618
296,7561.0
297,3961.8079761904764
298,3007.1
299,1727.5355952380953
300,941.0
301,623.8048426573425
302,482.45
303,2622.5099999999998
304,4939.4
305,14860.966666666669
306,4451.9944444444445
307,4760.85
308,857.8974511838121
309,5877.65
310,1309.1758333333332
311,651.9992857142856
312,3140.1790476190477
313,2644.6
314,3828.4564010989016
315,1890.05
316,6592.345995670997
317,16330.233333333334
318,14605.916666666668
319,1189.2997619047621
320,12540.4
321,6536.914444444445
322,9805.96
323,887.8299999999999
324,619.940330400276
325,17068.582857142857
326,926.0666666666668
327,1037.4261904761904
328,2437.34
329,936.6787162106899
330,2389.2
331,1441.7
332,831.5
333,777.3235673991492
334,2076.383333333333
335,852.6073626373627
336,751.4877861774
337,789.0451587301586
338,2935.497142857143
339,3788.8105555555558
340,6184.879112554113
341,12099.2
342,830.0
343,2128.474260552567
344,1747.3653109083014
345,4029.175828754578
346,2111.835
347,1115.0274088128074
348,10593.75
349,11034.083333333332
350,6446.5
351,2662.5934199134194
352,1177.5899999999997
353,2277.1816681031387
354,974.4533333333333
355,2599.0226190476187
356,870.4383333333333
357,3399.6500077700075
358,3467.2333333333336
359,2603.9833333333336
360,761.8
361,703.3
362,1828.8735714285715
363,739.9733333333334
364,658.1269425019425
365,4345.432137584637
366,512.85
367,1125.252380952381
368,1932.9
369,2656.197677322677
370,898.3245616380522
371,2527.7434365634363
372,535.9885750446663
373,1106.8404761904762
374,751.1471428571429
375,4948.7
376,777.3235673991492
377,618.105
378,5063.949657729259
379,3677.2952380952383
380,838.6770021563832
381,1783.0
382,14065.348571428569
383,452.2
384,1052.1142857142856
385,810.7331746031746
386,6506.816666666667
387,755.9969203118319
388,6060.416325091575
389,7142.295
390,897.9
391,18032.7
392,9830.201626984126
393,4029.175828754578
394,1915.0093181818181
395,1689.9
396,5231.516666666667
397,2260.7599999999998
398,2426.8
399,1873.51140878858
400,1765.9291270064646
401,1738.4238095238095
402,2586.360396825397
403,901.4642984228246
404,862.03
405,2073.2057142857147
406,651.9992857142856
407,844.456537176274
408,601.2676466344113
409,6429.4383333333335
410,6614.031666666667
411,1144.3333333333335
412,961.6333333333334
413,1722.8766666666666
414,18753.6
415,4501.604036796537
416,964.1893048128343
417,1340.3714285714286
418,780.9012878787878
419,4821.300769230769
420,766.5188888888889
421,452.32857142857137
422,5685.75
423,8271.152380952382
424,2601.905672715956
425,3753.842082610372
426,3697.4066666666668
427,2216.0
428,1822.475
429,615.3882936507937
430,805.1988419913421
431,950.0454545454546
432,4065.460714285714
433,1009.5963752913752
434,5647.141666666666
435,2273.4
436,830.9386904761905
437,2277.6575124875126
438,5074.85
439,982.5309340659342
440,5255.65
441,3825.5
442,556.8204848093084
443,1971.1719444444443
444,1173.8
445,2031.7
446,1553.5526587301588
447,16921.52666666667
448,1336.977976190476
449,898.3245616380522
450,1349.2785714285715
451,10855.863773726274
452,783.2587878787879
453,456.29166666666663
454,7273.236071428572
455,4776.626666666666
456,777.0466708184036
457,4326.65
458,4434.281904761905
459,1135.4733333333331
460,2626.5
461,1833.5503787878783
462,747.6642676767676
463,4762.775
464,7074.066666666666
465,3403.8035714285716
466,5010.583333333334
467,2920.3185470085473
468,470.72333333333336
469,510.0743473193473
470,4743.8
471,10570.283333333335
472,8091.593333333333
473,12853.9
474,2025.25
475,7472.1
476,4994.064285714286
477,2024.677619047619
478,751.4877861774
479,8492.544642857141
480,1912.9666666666665
481,4335.092857142858
482,1182.8333333333333
483,579.2619047619047
484,4230.05
485,455.97333333333336
486,767.6680194805195
487,499.74047619047616
488,2771.8530555555553
489,1927.0916666666665
490,672.7533333333333
491,757.0441666666667
492,2045.3046428571429
493,15076.566666666666
494,9025.727777777778
495,631.9933333333333
496,2344.9785072821915
497,1464.5605555555553
498,12712.6
499,830.9386904761905
500,2844.0
501,2144.630357142857
502,1714.519050671551
503,4280.293333333333
504,3283.1635714285717
505,8348.619047619048
506,682.0838095238095
507,16594.14
508,992.6669851098334
509,6426.65
510,2440.866666666667
511,2851.6304680819694
512,2335.559614845938
513,592.1894369549024
514,4738.539363929147
515,415.025
516,6878.431666666668
517,2441.4951190476195
518,8342.1
519,6268.345548895549
520,5017.8
521,873.6949999999999
522,666.362857142857
523,4193.1
524,10314.5
525,873.0553030303032
526,810.7950649350648
527,635.99
528,936.4892857142856
529,972.3333333333334
530,3903.1738095238093
531,5734.001872294372
532,6071.4
533,9863.707817460318
534,1873.51140878858
535,1598.7
536,560.1058367071525
537,4382.845555555556
538,391.85
539,10223.4
540,3212.8166666666666
541,1806.2
542,3459.7
543,1336.26
544,871.4766666666667
545,5106.878333333333
546,6675.1
547,1163.5666666666668
548,4372.313253968254
549,4715.866666666667
550,17104.0
551,3225.7833333333338
552,4078.983596491228
553,1862.5762584541067
554,4035.2973805361303
555,1042.9328377178376
556,2007.0266666666666
557,592.1894369549024
558,3370.397048144658
559,5174.533333333334
560,726.3399999999999
