id,price
0,1347.36
1,6252.068
2,1581.42
3,3522.168
4,1725.64
5,8916.764
6,746.44
7,981.236
8,760.14
9,13555.228
10,510.868
11,898.216
12,1150.08
13,1796.512
14,1500.164
15,3354.904
16,1364.2253333333333
17,1056.172
18,2950.304
19,1927.468
20,6080.864
21,5537.732
22,2979.7
23,15730.136
24,575.548
25,5263.512
26,1507.144
27,10037.556
28,531.66
29,806.188
30,6737.944
31,775.668
32,532.66
33,964.776
34,1749.184
35,13911.124
36,1084.6704
37,588.292
38,1050.048
39,1929.208
40,3376.492
41,5643.705333333334
42,6693.836
43,2366.244
44,6896.84
45,6263.728
46,5434.048
47,2451.048
48,2772.272
49,4073.612
50,789.6
51,5174.584
52,857.524
53,10545.444
54,683.592
55,7605.816
56,461.26
57,622.692
58,746.944
59,2419.748
60,915.14
61,939.748
62,395.836
63,4868.796
64,3172.004
65,983.0591999999999
66,526.3693333333332
67,897.08
68,797.72
69,615.216
70,1856.6933333333332
71,10476.404
72,815.064
73,1318.161
74,3192.0093333333334
75,1977.416
76,773.472
77,9680.968
78,2725.524
79,2429.78
80,991.796
81,2797.876
82,9202.384
83,550.944
84,757.756
85,1078.18
86,2534.304
87,1327.364
88,2591.668
89,6494.912
90,1376.76
91,1656.824
92,979.84
93,5058.98
94,1231.64
95,465.48
96,629.7206666666667
97,10941.668
98,644.784
99,5931.876
100,6184.276
101,8682.02
102,4309.573
103,15306.64
104,13719.344
105,627.432
106,526.396
107,537.212
108,5286.12
109,1891.78
110,4210.42
111,6196.88
112,4003.7406666666666
113,780.94
114,8196.824
115,1834.492
116,1595.296
117,1016.468
118,1303.844
119,1861.4
120,1912.304
121,1953.508
122,15088.252
123,13723.988
124,7880.488
125,881.184
126,589.86
127,858.628
128,3334.868
129,740.916
130,4058.4392000000003
131,2276.94
132,9348.552
133,865.124
134,2333.796
135,715.384
136,7439.364
137,13863.236
138,1320.664
139,4120.309
140,2483.644
141,4163.228
142,1860.676
143,10393.4
144,3342.136
145,1937.908
146,965.2
147,2015.608
148,2348.223
149,1925.508
150,6458.348
151,3805.8909999999996
152,2224.136
153,1315.74
154,1155.376
155,777.708
156,1720.792
157,1716.272
158,1088.568
159,2192.392
160,1811.52
161,2520.368
162,1765.036
163,917.188
164,672.892
165,4593.228
166,598.568
167,1248.584
168,13552.7726
169,2550.84
170,3287.684
171,1415.5016
172,546.6
173,2160.568
174,8368.952
175,4765.768
176,4574.032
177,4700.124
178,4496.968
179,1488.216
180,12675.412
181,748.64
182,9615.96
183,1596.972
184,1075.032
185,5891.612
186,963.94
187,2505.2363999999993
188,2006.736
189,892.824
190,4107.748
191,732.112
192,2491.812
193,8400.444
194,2210.74
195,1239.86
196,11621.424
197,865.972
198,824.648
199,728.652
200,4777.068
201,2619.496
202,803.056
203,696.944
204,5131.668
205,2063.724
206,15543.444
207,11493.868
208,4742.108
209,875.568
210,5498.028
211,2292.06
212,3411.808
213,2704.588
214,999.452
215,5359.24
216,1955.18
217,666.348
218,4850.596
219,738.42
220,1929.848
221,1751.876
222,1225.724
223,13729.196
224,1970.74
225,1421.796
226,2851.548
227,3964.352
228,747.7
229,5537.58
230,7378.172
231,3476.324
232,945.392
233,657.12
234,1534.784
235,1770.892
236,2199.504
237,1051.4
238,664.28
239,10250.952
240,1299.172
241,4006.14
242,7846.152
243,8100.856
244,934.608
245,2408.1493333333333
246,12099.732800000002
247,4334.204
248,491.216
249,1031.452
250,2627.84
251,699.1
252,859.984
253,3084.512
254,12907.488
255,9212.52
256,15315.077333333333
257,927.94
258,6436.528
259,426.308
260,723.836
261,7181.872
262,11427.224
263,2049.508
264,757.568
265,2118.324
266,858.7466666666668
267,606.368
268,1010.964
269,3198.504
270,1713.548
271,2210.4
