id,price
0,1309.916
1,6234.78
2,1605.0514666666668
3,3449.504
4,1763.988
5,8708.02
6,742.496
7,995.144
8,761.128
9,13722.548
10,503.96
11,943.0168000000001
12,1122.332
13,1764.256
14,1533.14
15,3433.844
16,1359.828
17,1080.708
18,3047.744
19,1925.044
20,6240.608
21,5422.62
22,3051.54
23,15291.172
24,576.656
25,5322.9
26,1549.308
27,10047.088
28,535.024
29,782.02
30,6310.844
31,790.848
32,538.7748
33,985.6
34,1766.636
35,14584.536
36,1043.908
37,577.836
38,1066.396
39,1912.624
40,3291.32
41,5807.202666666667
42,6243.556
43,2265.88
44,7443.024
45,6452.316
46,5395.648
47,2450.832
48,2822.224
49,4022.808
50,800.08
51,5043.248
52,845.796
53,10648.348
54,675.368
55,7270.528
56,472.612
57,610.42
58,734.892
59,2463.028
60,937.184
61,945.392
62,400.972
63,4874.012
64,3073.38
65,965.7533333333332
66,541.116
67,902.836
68,768.816
69,631.636
70,1809.2
71,10232.252
72,804.588
73,1361.4508571428573
74,3230.62
75,1913.2
76,804.836
77,9582.3
78,2853.956
79,2273.616
80,1045.856
81,2896.168
82,9363.736
83,542.464
84,739.664
85,1127.256
86,2489.004
87,1294.556
88,2478.18
89,6479.52
90,1350.976
91,1670.244
92,957.12
93,5014.592
94,1217.524
95,452.54
96,632.352
97,10580.204
98,633.08
99,5614.584
100,6091.736
101,8624.98
102,4294.144
103,15584.2
104,13890.832
105,617.14
106,533.144
107,602.12
108,5443.548
109,1854.944
110,4124.544
111,6010.476
112,3927.482
113,768.348
114,8009.764
115,1732.484
116,1684.388
117,1051.108
118,1339.324
119,1676.024
120,1845.116
121,2002.7586666666668
122,14747.568
123,14085.044
124,8026.608
125,862.176
126,598.952
127,892.356
128,3237.564
129,742.284
130,3975.896
131,2267.788
132,9528.352
133,854.268
134,2250.244
135,709.756
136,7591.612
137,14673.14
138,1328.38
139,4133.908
140,2451.192
141,4132.168
142,1859.688
143,9862.848
144,3428.24
145,2115.996
146,943.948
147,2034.052
148,2283.2029333333335
149,1961.712
150,6739.176
